,Provincia,Partido,Localidad,Hasta 30 mbps,de_30_a_50_mbps,de_50_a_80_mbps,de_80_a_100_mbps
1067,Cordoba,Pocho,San Gerónimo,11.0,0.0,0.0,0.0
1068,Cordoba,Pocho,Tala Cañada,39.0,0.0,0.0,0.0
1069,Cordoba,Pocho,Taninga,19.0,0.0,0.0,0.0
1070,Cordoba,Pocho,Villa de Pocho,40.0,0.0,0.0,0.0
1071,Cordoba,Presidente Roque Sáenz Peña,General Levalle,1093.5,7.0,0.0,0.0
1072,Cordoba,Presidente Roque Sáenz Peña,La Cesira,451.0,1.0,0.0,1.0
1073,Cordoba,Presidente Roque Sáenz Peña,Laboulaye,1722.0,3.402,0.0,1.899
1074,Cordoba,Presidente Roque Sáenz Peña,Leguizamón,1.0,0.0,0.0,0.0
1075,Cordoba,Presidente Roque Sáenz Peña,Melo,411.0,0.0,0.0,0.0
1076,Cordoba,Presidente Roque Sáenz Peña,Río Bamba,29.0,0.0,0.0,0.0
1077,Cordoba,Presidente Roque Sáenz Peña,Rosales,132.0,0.0,0.0,0.0
1078,Cordoba,Presidente Roque Sáenz Peña,Serrano,3.113,0.0,0.0,0.0
1079,Cordoba,Punilla,Bialet Massé,1275.0,0.0,0.0,0.0
1080,Cordoba,Punilla,Cabalango,207.0,0.0,0.0,0.0
1081,Cordoba,Punilla,Capilla del Monte,1088.204,0.0,0.0,0.0
1082,Cordoba,Punilla,Casa Grande,53.0,0.0,0.0,0.0
1083,Cordoba,Punilla,Charbonier,89.0,0.0,0.0,0.0
1084,Cordoba,Punilla,Cosquín,1519.0,2.48,0.0,1.917
1085,Cordoba,Punilla,Cuesta Blanca,40.0,0.0,0.0,0.0
1086,Cordoba,Punilla,Estancia Vieja,216.0,0.0,0.0,0.0
1087,Cordoba,Punilla,Huerta Grande,34.0,123.0,0.0,363.0
1088,Cordoba,Punilla,La Cumbre,1201.0,0.0,0.0,0.0
1089,Cordoba,Punilla,La Falda,1453.0,2.693,0.0,1.691
1090,Cordoba,Punilla,Las Jarillas,4.0,0.0,0.0,0.0
1091,Cordoba,Punilla,Los Cocos,254.0,0.0,0.0,0.0
1092,Cordoba,Punilla,Mayu Sumaj,49.0,58.0,0.0,66.0
1093,Cordoba,Punilla,San Antonio de Arredondo,133.0,633.0,0.0,612.0
1094,Cordoba,Punilla,San Esteban,100.0,0.0,0.0,0.0
1095,Cordoba,Punilla,San Roque,233.0,0.0,0.0,0.0
1096,Cordoba,Punilla,Santa María de Punilla,1387.0,0.0,0.0,0.0
1097,Cordoba,Punilla,Tala Huasi,15.0,0.0,0.0,0.0
1098,Cordoba,Punilla,Tanti,373.0,0.0,0.0,0.0
1099,Cordoba,Punilla,Valle Hermoso,1030.0,9.0,0.0,5.0
1100,Cordoba,Punilla,Villa Carlos Paz,3346.0,10.12,0.0,9.333
1101,Cordoba,Punilla,Villa Giardino,409.069,0.0,0.0,0.0
1102,Cordoba,Punilla,Villa Parque Siquimán,285.0,0.0,0.0,0.0
1103,Cordoba,Punilla,Villa Río Icho Cruz,147.0,0.0,0.0,0.0
1104,Cordoba,Punilla,Villa Santa Cruz del Lago,551.0,0.0,0.0,0.0
1105,Cordoba,Río Cuarto,Achiras,296.0,0.0,0.0,0.0
1106,Cordoba,Río Cuarto,Adelia María,436.093,110.0,0.0,11.0
1107,Cordoba,Río Cuarto,Alcira (Est. Gigena),1329.0,3.0,0.0,0.0
1108,Cordoba,Río Cuarto,ALPA CORRAL,0.0,0.0,0.0,0.0
1109,Cordoba,Río Cuarto,Berrotarán,766.419,1.0,0.0,1.0
1110,Cordoba,Río Cuarto,Bulnes,51.0,0.0,0.0,0.0
1111,Cordoba,Río Cuarto,Chaján,1.0,0.0,0.0,78.0
1112,Cordoba,Río Cuarto,Chucul,93.0,0.0,0.0,0.0
1113,Cordoba,Río Cuarto,Coronel Baigorria,74.0,0.0,0.0,0.0
1114,Cordoba,Río Cuarto,Coronel Moldes,501.0,0.0,0.0,0.0
1115,Cordoba,Río Cuarto,Elena,818.0,1.0,0.0,1.0
1116,Cordoba,Río Cuarto,La Carolina,74.0,0.0,0.0,0.0
1117,Cordoba,Río Cuarto,Las Acequias,423.0,0.0,0.0,0.0
1118,Cordoba,Río Cuarto,LAS ALBAHACAS,9.0,0.0,0.0,0.0
1119,Cordoba,Río Cuarto,Las Higueras,971.0,172.0,0.0,318.0
1120,Cordoba,Río Cuarto,Las Peñas,34.0,0.0,0.0,0.0
1121,Cordoba,Río Cuarto,Las Vertientes,73.0,0.0,0.0,0.0
1122,Cordoba,Río Cuarto,Malena,1.0,0.0,0.0,0.0
1123,Cordoba,Río Cuarto,Otros,0.0,0.0,0.0,0.0
1124,Cordoba,Río Cuarto,Río Cuarto,2013.688,25.933,0.0,25.407
1125,Cordoba,Río Cuarto,Sampacho,835.0,0.0,0.0,0.0
1126,Cordoba,Río Cuarto,San Basilio,902.0,0.0,0.0,0.0
1127,Cordoba,Río Cuarto,Santa Catalina (Est. Holmberg),1145.0,0.0,0.0,0.0
1128,Cordoba,Río Cuarto,Vicuña Mackenna,1049.7640000000001,0.0,0.0,0.0
1129,Cordoba,Río Cuarto,VILLA EL CHACAY,0.0,0.0,0.0,0.0
1130,Cordoba,Río Cuarto,Washington,38.0,0.0,0.0,0.0
1131,Cordoba,Río Primero,Cañada de Machado,11.0,0.0,0.0,0.0
1132,Cordoba,Río Primero,Diego de Rojas,2.0,0.0,0.0,0.0
1133,Cordoba,Río Primero,Esquina,1.0,56.0,0.0,0.0
1134,Cordoba,Río Primero,La Para,234.09,0.0,0.0,0.0
1135,Cordoba,Río Primero,La Puerta,101.0,0.0,0.0,0.0
1136,Cordoba,Río Primero,La Quinta,20.0,0.0,0.0,0.0
1137,Cordoba,Río Primero,Montecristo,1676.0,16.0,0.0,0.0
1138,Cordoba,Río Primero,Otros,20.0,0.0,0.0,0.0
1139,Cordoba,Río Primero,Piquillín,158.0,0.0,0.0,0.0
1140,Cordoba,Río Primero,Río Primero,241.842,0.0,0.0,0.0
1141,Cordoba,Río Primero,Santa Rosa de Río Primero,1486.0,5.0,0.0,0.0
1142,Cordoba,Río Primero,Villa Fontana,401.0,0.0,0.0,0.0
1143,Cordoba,Río Seco,Cerro Colorado,60.0,0.0,0.0,0.0
1144,Cordoba,Río Seco,Rayo Cortado,57.0,0.0,0.0,0.0
1145,Cordoba,Río Seco,Sebastián Elcano,2.0,0.0,0.0,0.0
1146,Cordoba,Río Seco,Villa de María,1279.0,0.0,0.0,0.0
1147,Cordoba,Río Segundo,Calchín,922.0,0.0,0.0,0.0
1148,Cordoba,Río Segundo,Capilla del Carmen,151.0,0.0,0.0,0.0
1149,Cordoba,Río Segundo,Carrilobo,660.0,0.0,0.0,0.0
1150,Cordoba,Río Segundo,Colazo,1.0,0.0,0.0,0.0
1151,Cordoba,Río Segundo,Costasacate,290.0,0.0,0.0,0.0
1152,Cordoba,Río Segundo,Laguna Larga,1452.0,0.0,0.0,0.0
1153,Cordoba,Río Segundo,Las Junturas,109.0,456.0,12.0,0.0
1154,Cordoba,Río Segundo,Los Chañaritos,72.0,0.0,0.0,0.0
1155,Cordoba,Río Segundo,Luque,54.0,0.0,0.0,0.0
1156,Cordoba,Río Segundo,Manfredi,76.0,0.0,0.0,0.0
1157,Cordoba,Río Segundo,Oncativo,530.645,0.0,0.0,0.0
1158,Cordoba,Río Segundo,Pilar,779.1600000000001,0.0,0.0,0.0
1159,Cordoba,Río Segundo,Pozo del Molle,62.831,0.0,0.0,0.0
1160,Cordoba,Río Segundo,Rincón,143.0,0.0,0.0,0.0
1161,Cordoba,Río Segundo,Río Segundo,1229.6840000000002,0.0,0.0,0.0
1162,Cordoba,Río Segundo,Santiago Temple,826.0,0.0,0.0,0.0
1163,Cordoba,Río Segundo,Villa del Rosario,828.079,62.0,0.0,20.0
1164,Cordoba,San Alberto,Arroyo Los Patos,63.0,0.0,0.0,0.0
1165,Cordoba,San Alberto,El Huayco,72.0,0.0,0.0,0.0
1166,Cordoba,San Alberto,La Cortadera,1.0,0.0,0.0,0.0
1167,Cordoba,San Alberto,Las Calles,58.0,0.0,0.0,0.0
1168,Cordoba,San Alberto,Las Rabonas,52.0,0.0,0.0,0.0
1169,Cordoba,San Alberto,Mina Clavero,2305.0,0.0,0.0,0.0
1170,Cordoba,San Alberto,Nono,401.0,0.0,0.0,0.0
1171,Cordoba,San Alberto,San Huberto,30.0,0.0,0.0,0.0
1172,Cordoba,San Alberto,San Lorenzo,21.0,0.0,0.0,0.0
1173,Cordoba,San Alberto,San Pedro,409.0,0.0,0.0,0.0
1174,Cordoba,San Alberto,San Vicente,34.0,0.0,0.0,0.0
1175,Cordoba,San Alberto,Sauce Arriba,21.0,0.0,0.0,0.0
1176,Cordoba,San Alberto,Villa Cura Brochero,305.0,0.0,0.0,0.0
1177,Cordoba,San Alberto,Villa Sarmiento,424.0,0.0,0.0,0.0
1178,Cordoba,San Javier,Conlara,24.0,0.0,0.0,0.0
1179,Cordoba,San Javier,Cruz Caña,41.0,0.0,0.0,0.0
1180,Cordoba,San Javier,Dos Arroyos,5.0,0.0,0.0,0.0
1181,Cordoba,San Javier,El Pantanillo,3.0,0.0,0.0,0.0
1182,Cordoba,San Javier,La Paz,257.0,0.0,0.0,0.0
1183,Cordoba,San Javier,La Población,67.0,0.0,0.0,0.0
1184,Cordoba,San Javier,La Ramada,14.0,0.0,0.0,0.0
1185,Cordoba,San Javier,La Travesía,42.0,0.0,0.0,0.0
1186,Cordoba,San Javier,Las Chacras,1.0,0.0,0.0,0.0
1187,Cordoba,San Javier,Las Tapias,247.0,0.0,0.0,0.0
1188,Cordoba,San Javier,Loma Bola,18.0,0.0,0.0,0.0
1189,Cordoba,San Javier,Los Cerrillos,64.0,0.0,0.0,0.0
1190,Cordoba,San Javier,Los Hornillos,333.0,0.0,0.0,0.0
1191,Cordoba,San Javier,Los Molles,36.0,0.0,0.0,0.0
1192,Cordoba,San Javier,Los Romeros,9.0,0.0,0.0,0.0
1193,Cordoba,San Javier,Luyaba,120.0,0.0,0.0,0.0
1194,Cordoba,San Javier,Quebracho Ladeado,10.0,0.0,0.0,0.0
1195,Cordoba,San Javier,Quebrada de los Pozos,81.0,0.0,0.0,0.0
1196,Cordoba,San Javier,San Javier y Yacanto,214.0,0.0,0.0,0.0
1197,Cordoba,San Javier,San José,69.0,0.0,0.0,0.0
1198,Cordoba,San Javier,Villa de las Rosas,325.0,0.0,0.0,0.0
1199,Cordoba,San Javier,Villa Dolores,2007.795,919.0,0.0,1.95
1200,Cordoba,San Javier,Villa La Viña,6.0,0.0,0.0,0.0
1201,Cordoba,San Justo,Alicia,1218.0,0.0,0.0,0.0
1202,Cordoba,San Justo,Altos de Chipión,607.0,0.0,0.0,0.0
1203,Cordoba,San Justo,Arroyito,837.106,480.0,0.0,13.0
1204,Cordoba,San Justo,Brinkmann,264.318,603.0,0.0,551.0
1205,Cordoba,San Justo,Colonia Anita,4.0,0.0,0.0,0.0
1206,Cordoba,San Justo,Colonia Las Pichanas,32.0,0.0,0.0,0.0
1207,Cordoba,San Justo,Colonia Marina,477.0,0.0,0.0,0.0
1208,Cordoba,San Justo,Colonia San Bartolomé,390.0,0.0,0.0,0.0
1209,Cordoba,San Justo,Colonia Vignaud,125.0,19.0,0.0,52.0
1210,Cordoba,San Justo,Devoto,613.0,0.0,0.0,0.0
1211,Cordoba,San Justo,El Arañado,542.0,0.0,0.0,0.0
1212,Cordoba,San Justo,El Fortín,458.0,0.0,0.0,0.0
1213,Cordoba,San Justo,El Fuertecito,9.0,0.0,0.0,0.0
1214,Cordoba,San Justo,El Tío,682.0,0.0,0.0,0.0
1215,Cordoba,San Justo,Estación Luxardo,36.0,0.0,0.0,0.0
1216,Cordoba,San Justo,Freyre,2561.0,0.0,0.0,0.0
1217,Cordoba,San Justo,La Francia,1229.0,5.0,0.0,0.0
1218,Cordoba,San Justo,La Paquita,346.0,0.0,0.0,0.0
1219,Cordoba,San Justo,La Tordilla,480.0,0.0,0.0,0.0
1220,Cordoba,San Justo,Las Varas,157.0,2.0,0.0,0.0
1221,Cordoba,San Justo,Las Varillas,286.56600000000003,333.0,0.0,26.0
1222,Cordoba,San Justo,Marull,721.0,0.0,0.0,0.0
1223,Cordoba,San Justo,Miramar,927.0,0.0,0.0,18.0
1224,Cordoba,San Justo,Morteros,759.0,0.0,4.727,839.0
1225,Cordoba,San Justo,Plaza Luxardo,6.0,0.0,0.0,0.0
1226,Cordoba,San Justo,Plaza San Francisco,9.0,0.0,0.0,0.0
1227,Cordoba,San Justo,Porteña,1952.0,5.0,0.0,0.0
1228,Cordoba,San Justo,Quebracho Herrado,0.0,0.0,0.0,0.0
1229,Cordoba,San Justo,Sacanta,150.14,12.0,0.0,0.0
1230,Cordoba,San Justo,San Francisco,1712.304,9.929,0.0,5.216
1231,Cordoba,San Justo,Saturnino María Laspiur,759.0,0.0,0.0,0.0
1232,Cordoba,San Justo,Seeber,66.0,0.0,0.0,0.0
1233,Cordoba,San Justo,Toro Pujio,77.0,0.0,0.0,0.0
1234,Cordoba,San Justo,Tránsito,1212.0,1.0,0.0,0.0
1235,Cordoba,San Justo,Villa Concepción del Tío,377.0,0.0,0.0,0.0
1236,Cordoba,San Justo,Villa del Tránsito,51.0,0.0,0.0,0.0
1237,Cordoba,San Justo,Villa San Esteban,28.0,0.0,0.0,0.0
1238,Cordoba,Santa María,Alta Gracia,2605.688,3.666,0.0,6.543
1239,Cordoba,Santa María,Anisacate,528.0,0.0,0.0,0.0
1240,Cordoba,Santa María,Despeñaderos,269.276,0.0,0.0,1.0
1241,Cordoba,Santa María,José de la Quintana,13.0,0.0,0.0,0.0
1242,Cordoba,Santa María,La Cumbrecita,2.0,0.0,0.0,0.0
1243,Cordoba,Santa María,La Donosa,74.0,0.0,0.0,0.0
1244,Cordoba,Santa María,La Paisanita,33.0,0.0,0.0,0.0
1245,Cordoba,Santa María,Malagueño,1031.0,0.0,0.0,0.0
1246,Cordoba,Santa María,Monte Ralo,27.0,0.0,0.0,0.0
1247,Cordoba,Santa María,Potrero de Garay,832.0,0.0,0.0,0.0
1248,Cordoba,Santa María,San Nicolás,7.0,0.0,0.0,0.0
1249,Cordoba,Santa María,Toledo,684.0,0.0,0.0,0.0
1250,Cordoba,Santa María,Valle de Anisacate,62.0,0.0,0.0,0.0
1251,Cordoba,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),232.0,0.0,0.0,0.0
1252,Cordoba,Santa María,Villa del Prado,50.0,0.0,0.0,0.0
1253,Cordoba,Santa María,Villa La Bolsa,53.0,0.0,0.0,0.0
1254,Cordoba,Santa María,Villa Los Aromos,159.0,0.0,0.0,0.0
1255,Cordoba,Santa María,Villa Parque Santa Ana,268.0,0.0,0.0,0.0
1256,Cordoba,Santa María,Villa San Isidro - José de la Quintana,66.0,0.0,0.0,0.0
1257,Cordoba,Sobremonte,Caminiaga,1.0,0.0,0.0,0.0
1258,Cordoba,Sobremonte,San Francisco del Chañar,3.0,0.0,0.0,0.0
1259,Cordoba,Tercero Arriba,Almafuerte,617.132,0.0,0.0,0.0
1260,Cordoba,Tercero Arriba,Colonia Almada,0.0,0.0,0.0,0.0
1261,Cordoba,Tercero Arriba,Corralito,81.0,6.0,0.0,0.0
1262,Cordoba,Tercero Arriba,Dalmacio Vélez,460.0,0.0,0.0,0.0
1263,Cordoba,Tercero Arriba,General Fotheringham,72.0,0.0,0.0,0.0
1264,Cordoba,Tercero Arriba,Hernando,892.51,3.0,0.0,0.0
1265,Cordoba,Tercero Arriba,James Craik,1488.0,0.0,0.0,0.0
1266,Cordoba,Tercero Arriba,Las Isletillas,8.0,0.0,0.0,0.0
1267,Cordoba,Tercero Arriba,Las Perdices,983.0,0.0,0.0,0.0
1268,Cordoba,Tercero Arriba,Oliva,2434.1130000000003,10.0,0.0,1.0
1269,Cordoba,Tercero Arriba,Pampayasta Norte,1.0,0.0,0.0,0.0
1270,Cordoba,Tercero Arriba,Pampayasta Sur,4.0,0.0,0.0,0.0
1271,Cordoba,Tercero Arriba,Punta del Agua,0.0,1.0,0.0,0.0
1272,Cordoba,Tercero Arriba,Río Tercero,2153.0,5.974,0.0,12.243
1273,Cordoba,Tercero Arriba,Tancacha,227.264,0.0,0.0,0.0
1274,Cordoba,Tercero Arriba,Villa Ascasubi,838.0,0.0,0.0,0.0
1275,Cordoba,Totoral,Las Peñas,268.0,0.0,0.0,0.0
1276,Cordoba,Totoral,Sarmiento,71.0,0.0,0.0,0.0
1277,Cordoba,Totoral,Sinsacate,70.0,590.0,3.0,161.0
1278,Cordoba,Totoral,Villa del Totoral,1503.0,43.0,0.0,5.0
1279,Cordoba,Tulumba,Las Arrias,7.0,0.0,0.0,0.0
1280,Cordoba,Tulumba,Rosario del Saladillo,1.0,0.0,0.0,0.0
1281,Cordoba,Tulumba,San José de la Dormida,390.0,0.0,0.0,0.0
1282,Cordoba,Tulumba,San Pedro Norte,60.0,0.0,0.0,0.0
1283,Cordoba,Tulumba,Villa Tulumba,171.0,0.0,0.0,0.0
1284,Cordoba,Unión,Alto Alegre,296.0,0.0,0.0,0.0
1285,Cordoba,Unión,Ballesteros,736.0,0.0,0.0,0.0
1286,Cordoba,Unión,Ballesteros Sur,71.0,0.0,0.0,0.0
1287,Cordoba,Unión,Bell Ville,667.061,6.406,0.0,1.642
1288,Cordoba,Unión,Benjamín Gould,76.0,0.0,0.0,0.0
1289,Cordoba,Unión,Canals,1110.0,8.0,0.0,0.0
1290,Cordoba,Unión,Chilibroste,152.0,0.0,0.0,0.0
1291,Cordoba,Unión,Cintra,392.0,0.0,0.0,0.0
1292,Cordoba,Unión,Colonia Bismarck,22.0,0.0,0.0,0.0
1293,Cordoba,Unión,Idiazabal,460.0,0.0,0.0,0.0
1294,Cordoba,Unión,Justiniano Posse,3.68,0.0,28.0,0.0
1295,Cordoba,Unión,Laborde,172.0,0.0,0.0,0.0
1296,Cordoba,Unión,Monte Maíz,1402.358,2.0,0.0,0.0
1297,Cordoba,Unión,Morrison,731.0,0.0,0.0,0.0
1298,Cordoba,Unión,Noetinger,925.0,0.0,0.0,0.0
1299,Cordoba,Unión,Ordóñez,885.0,12.0,0.0,0.0
1300,Cordoba,Unión,Pascanas,256.0,0.0,0.0,0.0
1301,Cordoba,Unión,Pueblo Italiano,79.0,0.0,0.0,0.0
1302,Cordoba,Unión,Ramón J. Cárcano,20.0,0.0,0.0,0.0
1303,Cordoba,Unión,San Antonio de Litín,428.0,0.0,0.0,0.0
1304,Cordoba,Unión,San Marcos,124.0,0.0,0.0,0.0
1305,Cordoba,Unión,Viamonte,29.0,0.0,0.0,0.0
1306,Cordoba,Unión,Wenceslao Escalante,132.0,0.0,0.0,0.0
1307,Corrientes,Bella Vista,Bella Vista,2379.0,0.0,0.0,0.0
1308,Corrientes,Berón de Astrada,Berón de Astrada,1.0,0.0,0.0,0.0
1309,Corrientes,Capital,Corrientes,2099.2430000000004,26.502,0.0,22.721
1310,Corrientes,Capital,Laguna Brava,1.0,0.0,0.0,0.0
1311,Corrientes,Capital,Riachuelo,172.0,0.0,0.0,0.0
1312,Corrientes,Capital,San Cayetano,1.0,0.0,0.0,0.0
1313,Corrientes,Concepción,Concepción,23.0,0.0,0.0,0.0
1314,Corrientes,Concepción,Santa Rosa,23.0,0.0,0.0,0.0
1315,Corrientes,Concepción,Tabay,20.0,0.0,0.0,0.0
1316,Corrientes,Concepción,Tatacua,1.0,0.0,0.0,0.0
1317,Corrientes,Curuzú Cuatiá,Cazadores Correntinos,15.0,0.0,0.0,0.0
1318,Corrientes,Curuzú Cuatiá,Curuzú Cuatiá,1344.454,33.0,0.0,2.0
1319,Corrientes,Curuzú Cuatiá,Perugorría,90.0,0.0,0.0,0.0
1320,Corrientes,Empedrado,El Sombrero,8.0,0.0,0.0,0.0
1321,Corrientes,Empedrado,Empedrado,1155.0,0.0,0.0,0.0
1322,Corrientes,Esquina,Esquina,1880.0,0.0,0.0,0.0
1323,Corrientes,Esquina,Pueblo Libertador,1.0,0.0,0.0,0.0
1324,Corrientes,General Alvear,Alvear,517.0,0.0,0.0,0.0
1325,Corrientes,General Alvear,Estación Torrent,0.0,0.0,0.0,0.0
1326,Corrientes,General Paz,Itá Ibaté,162.0,0.0,0.0,0.0
1327,Corrientes,General Paz,Lomas de Vallejos,1.0,0.0,0.0,0.0
1328,Corrientes,General Paz,Nuestra Señora del Rosario de Caá Catí,99.0,0.0,0.0,0.0
1329,Corrientes,General Paz,Palmar Grande,11.0,0.0,0.0,0.0
1330,Corrientes,Goya,Colonia Carolina,3.0,0.0,0.0,0.0
1331,Corrientes,Goya,Goya,2860.466,2.142,0.0,1.618
1332,Corrientes,ItatÍ,Itatí,461.0,0.0,0.0,0.0
1333,Corrientes,ItatÍ,Ramada Paso,3.0,0.0,0.0,0.0
1334,Corrientes,Ituzaingó,Colonia Liebig's,309.0,0.0,0.0,0.0
1335,Corrientes,Ituzaingó,Ituzaingó,1647.0,0.0,0.0,0.0
1336,Corrientes,Ituzaingó,Villa Olivari,17.0,0.0,0.0,0.0
1337,Corrientes,Lavalle,Gobernador Juan E. Martínez,53.0,0.0,0.0,0.0
1338,Corrientes,Lavalle,Lavalle,2.0,0.0,0.0,0.0
1339,Corrientes,Lavalle,Santa Lucía,852.0,0.0,0.0,0.0
1340,Corrientes,Mburucuyá,Mburucuyá,51.0,0.0,0.0,0.0
1341,Corrientes,Mercedes,Felipe Yofré,2.0,0.0,0.0,0.0
1342,Corrientes,Mercedes,Mariano I. Loza  (Est. Justino Solari),2.0,0.0,0.0,0.0
1343,Corrientes,Mercedes,Mercedes,1849.693,0.0,0.0,0.0
1344,Corrientes,Monte Caseros,Colonia Libertad,41.0,0.0,0.0,0.0
1345,Corrientes,Monte Caseros,Estación Libertad,4.0,0.0,0.0,0.0
1346,Corrientes,Monte Caseros,Juan Pujol,149.0,0.0,0.0,0.0
1347,Corrientes,Monte Caseros,Mocoretá,49.0,0.0,0.0,0.0
1348,Corrientes,Monte Caseros,Monte Caseros,1201.093,10.0,0.0,2.0
1349,Corrientes,Monte Caseros,Parada Acuña,10.0,0.0,0.0,0.0
1350,Corrientes,Monte Caseros,Parada Labougle,7.0,0.0,0.0,0.0
1351,Corrientes,OTROS,Otros,0.0,0.0,0.0,0.0
1352,Corrientes,Paso de los Libres,Bonpland,56.0,0.0,0.0,0.0
1353,Corrientes,Paso de los Libres,Parada Pucheta,37.0,0.0,0.0,0.0
1354,Corrientes,Paso de los Libres,Paso de los Libres,2355.257,1.0,0.0,0.0
1355,Corrientes,Saladas,Saladas,833.0,0.0,0.0,0.0
1356,Corrientes,Saladas,San Lorenzo,94.0,0.0,0.0,0.0
1357,Corrientes,San Cosme,Paso de la Patria,191.0,0.0,0.0,0.0
1358,Corrientes,San Cosme,San Cosme,272.0,0.0,0.0,0.0
1359,Corrientes,San Cosme,Santa Ana,118.0,0.0,0.0,0.0
1360,Corrientes,San Luis del Palmar,San Luis del Palmar,1.0,0.0,0.0,0.0
1361,Corrientes,San Martín,La Cruz,327.0,0.0,0.0,0.0
1362,Corrientes,San Miguel,Loreto,36.0,0.0,0.0,0.0
1363,Corrientes,San Miguel,San Miguel,119.0,0.0,0.0,0.0
1364,Corrientes,San Roque,Chavarría,2.0,0.0,0.0,0.0
1365,Corrientes,San Roque,Pedro R. Fernández (Est. Manuel F. Mantilla),1.0,0.0,0.0,0.0
1366,Corrientes,San Roque,San Roque,2.0,0.0,0.0,0.0
1367,Corrientes,Santo Tomé,Garruchos,0.0,0.0,0.0,0.0
1368,Corrientes,Santo Tomé,Gobernador Igr. Valentín Virasoro,1220.0,1.0,0.0,0.0
1369,Corrientes,Santo Tomé,José Rafael Gómez,0.0,0.0,0.0,0.0
1370,Corrientes,Santo Tomé,Santo Tomé,1032.364,0.0,0.0,0.0
1371,Corrientes,Sauce,Sauce,502.0,0.0,0.0,0.0
1372,Entre rios,Colón,Arroyo Barú,91.0,0.0,0.0,0.0
1373,Entre rios,Colón,Colón,2012.0,634.0,0.0,781.0
1374,Entre rios,Colón,Colonia Hugues,28.0,0.0,0.0,0.0
1375,Entre rios,Colón,El Brillante,0.0,0.0,0.0,0.0
1376,Entre rios,Colón,El Colorado,0.0,0.0,0.0,0.0
1377,Entre rios,Colón,Hambis,6.0,0.0,0.0,0.0
1378,Entre rios,Colón,Hocker,10.0,0.0,0.0,0.0
1379,Entre rios,Colón,La Clarita,34.0,0.0,0.0,0.0
1380,Entre rios,Colón,Pueblo Liebig's,120.0,0.0,0.0,0.0
1381,Entre rios,Colón,San José,1287.0,0.0,0.0,0.0
1382,Entre rios,Colón,Ubajay,114.0,0.0,0.0,0.0
1383,Entre rios,Colón,Villa  Elisa,773.268,2.0,0.0,0.0
1384,Entre rios,Concordia,Calabacilla,13.0,0.0,0.0,0.0
1385,Entre rios,Concordia,Clodomiro Ledesma,3.0,0.0,0.0,0.0
1386,Entre rios,Concordia,Colonia Ayuí,12.0,0.0,0.0,0.0
1387,Entre rios,Concordia,Concordia,1820.472,619.0,0.0,1.609
1388,Entre rios,Concordia,Estación Yeruá,8.0,0.0,0.0,0.0
1389,Entre rios,Concordia,Estación Yuquerí,5.0,0.0,0.0,0.0
1390,Entre rios,Concordia,Estancia Grande,5.0,0.0,0.0,0.0
1391,Entre rios,Concordia,La Criolla,27.0,0.0,0.0,0.0
1392,Entre rios,Concordia,Los Charrúas,71.0,0.0,0.0,0.0
1393,Entre rios,Concordia,Nueva Escocia,7.0,0.0,0.0,0.0
1394,Entre rios,Concordia,Osvaldo Magnasco,13.0,0.0,0.0,0.0
1395,Entre rios,Concordia,Puerto Yeruá,11.0,0.0,0.0,0.0
1396,Entre rios,Diamante,Aldea Brasilera,46.0,0.0,0.0,0.0
1397,Entre rios,Diamante,Aldea Protestante,213.0,0.0,0.0,0.0
1398,Entre rios,Diamante,Aldea Spatzenkutter,45.0,0.0,0.0,0.0
1399,Entre rios,Diamante,Aldea Valle María,335.0,0.0,0.0,0.0
1400,Entre rios,Diamante,Colonia Ensayo,10.0,0.0,0.0,0.0
1401,Entre rios,Diamante,Diamante,1074.737,0.0,0.0,0.0
1402,Entre rios,Diamante,Estación Camps,31.0,0.0,0.0,0.0
1403,Entre rios,Diamante,General Alvear,17.0,0.0,0.0,0.0
1404,Entre rios,Diamante,General Racedo,15.0,0.0,0.0,0.0
1405,Entre rios,Diamante,General Ramírez,718.0,184.0,0.0,2.0
1406,Entre rios,Diamante,Otros,124.0,0.0,0.0,0.0
1407,Entre rios,Diamante,Strobel,100.0,0.0,0.0,0.0
1408,Entre rios,Diamante,Villa Libertador San Martín,1335.0,0.0,0.0,0.0
1409,Entre rios,Federación,Chajarí,748.411,28.0,0.0,0.0
1410,Entre rios,Federación,Colonia Alemana,63.0,0.0,0.0,0.0
1411,Entre rios,Federación,Colonia Ensanche Sauce,35.0,0.0,0.0,0.0
1412,Entre rios,Federación,Colonia La Argentina,15.0,0.0,0.0,0.0
1413,Entre rios,Federación,Colonia Peña,28.0,0.0,0.0,0.0
1414,Entre rios,Federación,Colonia Santa María,19.0,0.0,0.0,0.0
1415,Entre rios,Federación,Federación,1065.0,0.0,0.0,0.0
1416,Entre rios,Federación,Los Conquistadores,504.0,0.0,0.0,0.0
1417,Entre rios,Federación,San Jaime de la Frontera,11.0,0.0,0.0,0.0
1418,Entre rios,Federación,San Pedro,94.0,0.0,0.0,0.0
1419,Entre rios,Federación,San Ramón,42.0,0.0,0.0,0.0
1420,Entre rios,Federación,Santa Ana,233.0,0.0,0.0,0.0
1421,Entre rios,Federación,Villa del Rosario,450.0,0.0,0.0,0.0
1422,Entre rios,Federal,Conscripto Bernardi,228.0,0.0,0.0,0.0
